product_id,brand,roaster_name,title,price,currency,product_type,description,availability,sku,url,material,size,color,created_at,updated_at,published_at,weight,primary_image,secondary_images,total_images,roast,finish,grind_size,quantity_per_month,model,material_type,roast_date,origin,subscription_plan
4947427623051,Shake Coffee SG,Shake,Cold Brew Mocha (300ml),7.5,USD,Drinks,"You can have both the goodness of Chocolate and Coffee in the same bottle! Our seasonal cold brew coffee is accentuated with Premium Amber Cocoa for that deep, Dark Chocolate richness. Also available with Oat Milk! 300ml, Great for 2 servings, unless you're a Superstar. Product can last for 7 days if kept refrigerated.",out of stock,34409256190091,https://shake.coffee/products/cold-brew-mocha-350ml,,,,2020-06-16T14:01:28.000Z,2025-10-05T02:59:42.000Z,2020-06-16T13:44:06.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/1Mocha.png,,1.0,,,,,,,,,
4947427623051,Shake Coffee SG,Shake,Cold Brew Mocha (300ml),7.5,USD,Drinks,"You can have both the goodness of Chocolate and Coffee in the same bottle! Our seasonal cold brew coffee is accentuated with Premium Amber Cocoa for that deep, Dark Chocolate richness. Also available with Oat Milk! 300ml, Great for 2 servings, unless you're a Superstar. Product can last for 7 days if kept refrigerated.",out of stock,34409256222859,https://shake.coffee/products/cold-brew-mocha-350ml,,,,2020-06-16T14:01:28.000Z,2025-10-05T02:59:42.000Z,2020-06-16T13:44:06.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/1Mocha.png,,1.0,,,,,,,,,
5000268513419,Shake Coffee SG,Shake,Coffee Samplers' Bundle,60.0,USD,Bundles,Sample our Coffee offerings with this bundle! 2 x Black Cold Brew 2 x White Cold Brew 2 x Oat White 2 x Mocha 2 x Oat Mocha,out of stock,34158965096587,https://shake.coffee/products/tea-lovers-bundle-1,,,,2020-08-22T11:23:12.000Z,2025-10-05T02:59:43.000Z,2020-08-22T11:36:28.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/IMG_1705.jpg,,1.0,,,,,,,,,
4879754068107,Shake Coffee SG,Shake,Black Cold Brew Coffee (300ml),7.5,USD,Drinks,"Cold Brew Coffee made with our coffee curated for the season, and filtered water. Enjoy it cold with ice. 300ml, Great for 2 servings, unless you're a Superstar. Product can last for 21 days if kept refrigerated. Coffee for this season: Colombia Gaitania (Washed Process)",out of stock,33672316878987,https://shake.coffee/products/black-cold-brew-coffee-375ml,,,,2020-05-10T11:08:14.000Z,2025-10-05T02:59:43.000Z,2020-05-10T10:58:42.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/1Black.png,,1.0,,,,,,,,,
4876446957707,Shake Coffee SG,Shake,White Cold Brew Coffee (300ml),7.5,USD,Drinks,"Our signature beverage! Our Cold Brew Coffee is meticulously roasted with love, brewed to perfection into a thick concentrate and blended with Milk and Cream, gently sweetened with Demerara Sugar. Also Available with Oat Milk!! 300ml, Great for 2 servings, unless you're a Superstar. Product can last for 7 days if kept refrigerated.",out of stock,34314272014475,https://shake.coffee/products/white-cold-brew-coffee-375ml,,,,2020-05-09T03:57:46.000Z,2025-10-05T02:59:43.000Z,2020-05-09T03:48:25.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/1White.png,,1.0,,,,,,,,,
4876446957707,Shake Coffee SG,Shake,White Cold Brew Coffee (300ml),7.5,USD,Drinks,"Our signature beverage! Our Cold Brew Coffee is meticulously roasted with love, brewed to perfection into a thick concentrate and blended with Milk and Cream, gently sweetened with Demerara Sugar. Also Available with Oat Milk!! 300ml, Great for 2 servings, unless you're a Superstar. Product can last for 7 days if kept refrigerated.",out of stock,34314272047243,https://shake.coffee/products/white-cold-brew-coffee-375ml,,,,2020-05-09T03:57:46.000Z,2025-10-05T02:59:43.000Z,2020-05-09T03:48:25.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/1White.png,,1.0,,,,,,,,,
7521787314315,Shake Coffee SG,Shake,UFO BREWDOWN SIGN UP,,USD,,"Sign up slots for UFO BREWDOWN Payment will be collected at a later date Items can be collected at shake coffee at a later date Sign up package comes with 1x UFO Dripper 25 pieces of Sibarist Paper of either variant 100g of practice coffee by Shake Coffee 100g of comps coffee by Shake Coffee on Comps Day Location and Time Shake Coffee, 15 Sept 3pm *Do select pickup instead of delivery at checkout",out of stock,42669819756683,https://shake.coffee/products/ufo-brewdown-sign-up,,,,2024-08-14T09:05:06.000Z,2025-10-05T02:12:49.000Z,2024-08-14T12:04:44.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170055_970.png,"[""https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170106_106.jpg"", ""https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170103_001.jpg"", ""https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170059_474.jpg""]",4.0,,,,,,,,,
7521787314315,Shake Coffee SG,Shake,UFO BREWDOWN SIGN UP,,USD,,"Sign up slots for UFO BREWDOWN Payment will be collected at a later date Items can be collected at shake coffee at a later date Sign up package comes with 1x UFO Dripper 25 pieces of Sibarist Paper of either variant 100g of practice coffee by Shake Coffee 100g of comps coffee by Shake Coffee on Comps Day Location and Time Shake Coffee, 15 Sept 3pm *Do select pickup instead of delivery at checkout",out of stock,42669820182667,https://shake.coffee/products/ufo-brewdown-sign-up,,,,2024-08-14T09:05:06.000Z,2025-10-05T02:12:49.000Z,2024-08-14T12:04:44.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170055_970.png,"[""https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170106_106.jpg"", ""https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170103_001.jpg"", ""https://cdn.shopify.com/s/files/1/0386/0421/0315/files/IMG-20240814_170059_474.jpg""]",4.0,,,,,,,,,
6660688838795,Shake Coffee SG,Shake,6-Pack Cold Brew Coffees (White),42.0,USD,,Enjoy 6 Bottles of our signature White Cold Brew Coffees at a go!,out of stock,39567559622795,https://shake.coffee/products/6-pack-cold-brew-coffees-white,,,,2021-11-11T09:28:15.000Z,2025-10-05T02:59:44.000Z,2021-11-11T09:28:16.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/image_14b1a7df-39f2-42f0-a04c-662d9c35f7c4.jpg,,1.0,,,,,,,,,
6660688838795,Shake Coffee SG,Shake,6-Pack Cold Brew Coffees (White),42.0,USD,,Enjoy 6 Bottles of our signature White Cold Brew Coffees at a go!,out of stock,39567559655563,https://shake.coffee/products/6-pack-cold-brew-coffees-white,,,,2021-11-11T09:28:15.000Z,2025-10-05T02:59:44.000Z,2021-11-11T09:28:16.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/products/image_14b1a7df-39f2-42f0-a04c-662d9c35f7c4.jpg,,1.0,,,,,,,,,
7247893725323,Shake Coffee SG,Shake,Colombia Gaitania (Espresso),42.0,USD,Pantry,"Region: Tolima Varietal: Caturra, Typica Processing: Fully Washed Altitude: 1700 - 2000 MASL Tastes Like: Caramelized Peach, Vanilla, Hazelnut This is our second permanent espresso offering! It features soft brown sugar notes balanced with a light stone fruit sweetness that shows up well in an espresso and in a black coffee. Bulk Purchase available. Contact us!",out of stock,41824588955787,https://shake.coffee/products/colombia-gaitania-espresso,,,,2023-12-23T07:57:32.000Z,2025-10-05T02:59:44.000Z,2023-12-23T08:07:47.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/files/Gaitania.png,,1.0,,,,,,,,,
6660512743563,Shake Coffee SG,Shake,Brazil Sul De Minas Watsatubi (Espresso),38.0,USD,Pantry,"Region: Sul De Minas Varietal: Red Catuai Processing: Natural Process Altitude: 1050 - 1,300 MASL Tastes Like: Honey, Caramelized Nuts, Dark Chocolate Our House Roast is available for your enjoyment at home! We call it ""The Usual"", which is what everyone wants when they make their orders (: Origin for the coffee will change occasionally depending on seasonality and quality. Specially roasted for Espresso and Cold Brew, it is a full-bodied, non acidic, and a comforting cup. Best for your therapeutic afternoons! Available as whole beans and ground (just mention what brewing equipment you are using, and we will grind it for you!) Bulk Purchase available. Contact us!",out of stock,39567139963019,https://shake.coffee/products/brazil-oso-pardo-espresso,,,,2021-11-11T05:55:11.000Z,2025-10-05T02:59:44.000Z,2021-11-11T06:11:59.000Z,,https://cdn.shopify.com/s/files/1/0386/0421/0315/files/Watsatubi.png,,1.0,,,,,,,,,
